STATE,COUNTY,B01001_001E,B19013_001E,B25058_001E,NAME,COUNTY_NAME,STATE_NAME,YEAR
01,003,160354,42119,555,"Baldwin County, Alabama",Baldwin County,Alabama,2005
01,003,169162,44878,641,"Baldwin County, Alabama",Baldwin County,Alabama,2006
01,003,171769,49119,653,"Baldwin County, Alabama",Baldwin County,Alabama,2007
01,003,174439,52320,644,"Baldwin County, Alabama",Baldwin County,Alabama,2008
01,003,179878,48487,634,"Baldwin County, Alabama",Baldwin County,Alabama,2009
01,003,183195,47502,678,"Baldwin County, Alabama",Baldwin County,Alabama,2010
01,003,186717,50900,679,"Baldwin County, Alabama",Baldwin County,Alabama,2011
01,003,190790,48378,710,"Baldwin County, Alabama",Baldwin County,Alabama,2012
01,003,195540,44874,671,"Baldwin County, Alabama",Baldwin County,Alabama,2013
01,003,200111,48461,648,"Baldwin County, Alabama",Baldwin County,Alabama,2014
01,003,203709,52003,728,"Baldwin County, Alabama",Baldwin County,Alabama,2015
01,003,208563,56732,814,"Baldwin County, Alabama",Baldwin County,Alabama,2016
01,003,212628,55342,785,"Baldwin County, Alabama",Baldwin County,Alabama,2017
01,003,218022,56813,831,"Baldwin County, Alabama",Baldwin County,Alabama,2018
01,003,223234,56439,898,"Baldwin County, Alabama",Baldwin County,Alabama,2019
01,003,239294,63866,917,"Baldwin County, Alabama",Baldwin County,Alabama,2021
01,003,246435,69914,892,"Baldwin County, Alabama",Baldwin County,Alabama,2022
01,015,109762,36243,372,"Calhoun County, Alabama",Calhoun County,Alabama,2005
01,015,112903,36241,379,"Calhoun County, Alabama",Calhoun County,Alabama,2006
01,015,113103,37074,398,"Calhoun County, Alabama",Calhoun County,Alabama,2007
01,015,113419,40056,376,"Calhoun County, Alabama",Calhoun County,Alabama,2008
01,015,114081,36527,391,"Calhoun County, Alabama",Calhoun County,Alabama,2009
01,015,118510,36675,411,"Calhoun County, Alabama",Calhoun County,Alabama,2010
01,015,117797,39037,416,"Calhoun County, Alabama",Calhoun County,Alabama,2011
01,015,117296,39169,452,"Calhoun County, Alabama",Calhoun County,Alabama,2012
01,015,116736,36205,428,"Calhoun County, Alabama",Calhoun County,Alabama,2013
01,015,115916,41428,428,"Calhoun County, Alabama",Calhoun County,Alabama,2014
01,015,115620,42346,496,"Calhoun County, Alabama",Calhoun County,Alabama,2015
01,015,114611,41687,468,"Calhoun County, Alabama",Calhoun County,Alabama,2016
01,015,114728,46763,477,"Calhoun County, Alabama",Calhoun County,Alabama,2017
01,015,114277,45818,534,"Calhoun County, Alabama",Calhoun County,Alabama,2018
01,015,113605,48156,529,"Calhoun County, Alabama",Calhoun County,Alabama,2019
01,015,115972,46524,503,"Calhoun County, Alabama",Calhoun County,Alabama,2021
01,015,115788,52819,505,"Calhoun County, Alabama",Calhoun County,Alabama,2022
01,043,78888,37153,378,"Cullman County, Alabama",Cullman County,Alabama,2005
01,043,80187,33959,339,"Cullman County, Alabama",Cullman County,Alabama,2006
01,043,80554,39095,384,"Cullman County, Alabama",Cullman County,Alabama,2007
01,043,81324,39229,404,"Cullman County, Alabama",Cullman County,Alabama,2008
01,043,81778,36628,363,"Cullman County, Alabama",Cullman County,Alabama,2009
01,043,80459,35786,414,"Cullman County, Alabama",Cullman County,Alabama,2010
01,043,80536,40054,410,"Cullman County, Alabama",Cullman County,Alabama,2011
01,043,80440,37287,385,"Cullman County, Alabama",Cullman County,Alabama,2012
01,043,80811,39936,424,"Cullman County, Alabama",Cullman County,Alabama,2013
01,043,81289,38261,428,"Cullman County, Alabama",Cullman County,Alabama,2014
01,043,82005,37862,451,"Cullman County, Alabama",Cullman County,Alabama,2015
01,043,82471,39411,461,"Cullman County, Alabama",Cullman County,Alabama,2016
01,043,82755,45044,460,"Cullman County, Alabama",Cullman County,Alabama,2017
01,043,83442,44612,433,"Cullman County, Alabama",Cullman County,Alabama,2018
01,043,83768,50906,531,"Cullman County, Alabama",Cullman County,Alabama,2019
01,043,89496,55517,592,"Cullman County, Alabama",Cullman County,Alabama,2021
01,043,90665,63229,501,"Cullman County, Alabama",Cullman County,Alabama,2022
01,049,66407,29053,317,"DeKalb County, Alabama",DeKalb County,Alabama,2005
01,049,68014,30470,324,"DeKalb County, Alabama",DeKalb County,Alabama,2006
01,049,68016,35680,319,"DeKalb County, Alabama",DeKalb County,Alabama,2007
01,049,68515,34357,338,"DeKalb County, Alabama",DeKalb County,Alabama,2008
01,049,69380,33057,291,"DeKalb County, Alabama",DeKalb County,Alabama,2009
01,049,71151,35967,334,"DeKalb County, Alabama",DeKalb County,Alabama,2010
01,049,71375,36541,361,"DeKalb County, Alabama",DeKalb County,Alabama,2011
01,049,71080,38445,363,"DeKalb County, Alabama",DeKalb County,Alabama,2012
01,049,71013,40876,392,"DeKalb County, Alabama",DeKalb County,Alabama,2013
01,049,71065,35023,342,"DeKalb County, Alabama",DeKalb County,Alabama,2014
01,049,71130,36559,372,"DeKalb County, Alabama",DeKalb County,Alabama,2015
01,049,70900,35963,412,"DeKalb County, Alabama",DeKalb County,Alabama,2016
01,049,71617,39373,406,"DeKalb County, Alabama",DeKalb County,Alabama,2017
01,049,71385,36998,435,"DeKalb County, Alabama",DeKalb County,Alabama,2018
01,049,71513,44208,373,"DeKalb County, Alabama",DeKalb County,Alabama,2019
01,049,71813,41800,448,"DeKalb County, Alabama",DeKalb County,Alabama,2021
01,049,71998,49663,437,"DeKalb County, Alabama",DeKalb County,Alabama,2022
01,051,68057,45802,390,"Elmore County, Alabama",Elmore County,Alabama,2005
01,051,75688,52278,482,"Elmore County, Alabama",Elmore County,Alabama,2006
01,051,77525,49495,478,"Elmore County, Alabama",Elmore County,Alabama,2007
01,051,78106,54601,457,"Elmore County, Alabama",Elmore County,Alabama,2008
01,051,79233,51142,509,"Elmore County, Alabama",Elmore County,Alabama,2009
01,051,79549,52222,665,"Elmore County, Alabama",Elmore County,Alabama,2010
01,051,80162,57405,479,"Elmore County, Alabama",Elmore County,Alabama,2011
01,051,80629,53328,525,"Elmore County, Alabama",Elmore County,Alabama,2012
01,051,80902,50699,584,"Elmore County, Alabama",Elmore County,Alabama,2013
01,051,80977,55530,535,"Elmore County, Alabama",Elmore County,Alabama,2014
01,051,81468,52502,589,"Elmore County, Alabama",Elmore County,Alabama,2015
01,051,81799,52579,621,"Elmore County, Alabama",Elmore County,Alabama,2016
01,051,81677,60558,638,"Elmore County, Alabama",Elmore County,Alabama,2017
01,051,81887,60796,621,"Elmore County, Alabama",Elmore County,Alabama,2018
01,051,81209,61854,669,"Elmore County, Alabama",Elmore County,Alabama,2019
01,051,89304,59032,649,"Elmore County, Alabama",Elmore County,Alabama,2021
01,051,89563,71651,796,"Elmore County, Alabama",Elmore County,Alabama,2022
01,055,101151,32507,345,"Etowah County, Alabama",Etowah County,Alabama,2005
01,055,103362,31562,345,"Etowah County, Alabama",Etowah County,Alabama,2006
01,055,103217,34637,349,"Etowah County, Alabama",Etowah County,Alabama,2007
01,055,103303,37642,388,"Etowah County, Alabama",Etowah County,Alabama,2008
01,055,103645,39118,408,"Etowah County, Alabama",Etowah County,Alabama,2009
01,055,104462,35897,402,"Etowah County, Alabama",Etowah County,Alabama,2010
01,055,104303,33313,399,"Etowah County, Alabama",Etowah County,Alabama,2011
01,055,104392,34264,398,"Etowah County, Alabama",Etowah County,Alabama,2012
01,055,103931,39459,422,"Etowah County, Alabama",Etowah County,Alabama,2013
01,055,103531,40529,452,"Etowah County, Alabama",Etowah County,Alabama,2014
01,055,103057,43346,469,"Etowah County, Alabama",Etowah County,Alabama,2015
01,055,102564,41152,437,"Etowah County, Alabama",Etowah County,Alabama,2016
01,055,102755,41576,463,"Etowah County, Alabama",Etowah County,Alabama,2017
01,055,102501,45868,492,"Etowah County, Alabama",Etowah County,Alabama,2018
01,055,102268,41447,471,"Etowah County, Alabama",Etowah County,Alabama,2019
01,055,103162,45298,528,"Etowah County, Alabama",Etowah County,Alabama,2021
01,055,103088,57098,557,"Etowah County, Alabama",Etowah County,Alabama,2022
01,069,93101,38063,377,"Houston County, Alabama",Houston County,Alabama,2005
01,069,95660,36599,400,"Houston County, Alabama",Houston County,Alabama,2006
01,069,97171,40261,414,"Houston County, Alabama",Houston County,Alabama,2007
01,069,98488,42646,428,"Houston County, Alabama",Houston County,Alabama,2008
01,069,100085,38342,437,"Houston County, Alabama",Houston County,Alabama,2009
01,069,101888,38579,452,"Houston County, Alabama",Houston County,Alabama,2010
01,069,102369,40336,463,"Houston County, Alabama",Houston County,Alabama,2011
01,069,103402,40409,502,"Houston County, Alabama",Houston County,Alabama,2012
01,069,103668,39006,493,"Houston County, Alabama",Houston County,Alabama,2013
01,069,104193,39543,512,"Houston County, Alabama",Houston County,Alabama,2014
01,069,104173,43553,520,"Houston County, Alabama",Houston County,Alabama,2015
01,069,104056,42321,533,"Houston County, Alabama",Houston County,Alabama,2016
01,069,104346,44529,551,"Houston County, Alabama",Houston County,Alabama,2017
01,069,104722,48105,555,"Houston County, Alabama",Houston County,Alabama,2018
01,069,105882,50103,533,"Houston County, Alabama",Houston County,Alabama,2019
01,069,107458,46931,609,"Houston County, Alabama",Houston County,Alabama,2021
01,069,108079,56705,613,"Houston County, Alabama",Houston County,Alabama,2022
01,073,641690,42013,496,"Jefferson County, Alabama",Jefferson County,Alabama,2005
01,073,656700,41691,506,"Jefferson County, Alabama",Jefferson County,Alabama,2006
01,073,658779,44925,521,"Jefferson County, Alabama",Jefferson County,Alabama,2007
01,073,659503,46305,547,"Jefferson County, Alabama",Jefferson County,Alabama,2008
01,073,665027,43279,558,"Jefferson County, Alabama",Jefferson County,Alabama,2009
01,073,658555,41583,540,"Jefferson County, Alabama",Jefferson County,Alabama,2010
01,073,658931,41976,570,"Jefferson County, Alabama",Jefferson County,Alabama,2011
01,073,660009,43959,590,"Jefferson County, Alabama",Jefferson County,Alabama,2012
01,073,659479,45013,597,"Jefferson County, Alabama",Jefferson County,Alabama,2013
01,073,660793,44646,618,"Jefferson County, Alabama",Jefferson County,Alabama,2014
01,073,660367,48492,614,"Jefferson County, Alabama",Jefferson County,Alabama,2015
01,073,659521,50180,640,"Jefferson County, Alabama",Jefferson County,Alabama,2016
01,073,659197,50709,648,"Jefferson County, Alabama",Jefferson County,Alabama,2017
01,073,659300,55206,687,"Jefferson County, Alabama",Jefferson County,Alabama,2018
01,073,658573,53944,689,"Jefferson County, Alabama",Jefferson County,Alabama,2019
01,073,667820,55006,770,"Jefferson County, Alabama",Jefferson County,Alabama,2021
01,073,665409,61968,845,"Jefferson County, Alabama",Jefferson County,Alabama,2022
01,077,85898,32081,320,"Lauderdale County, Alabama",Lauderdale County,Alabama,2005
01,077,87891,37644,339,"Lauderdale County, Alabama",Lauderdale County,Alabama,2006
01,077,88561,36899,359,"Lauderdale County, Alabama",Lauderdale County,Alabama,2007
01,077,89128,36762,355,"Lauderdale County, Alabama",Lauderdale County,Alabama,2008
01,077,89599,38798,374,"Lauderdale County, Alabama",Lauderdale County,Alabama,2009
01,077,92679,38661,386,"Lauderdale County, Alabama",Lauderdale County,Alabama,2010
01,077,92781,40121,385,"Lauderdale County, Alabama",Lauderdale County,Alabama,2011
01,077,92542,41908,397,"Lauderdale County, Alabama",Lauderdale County,Alabama,2012
01,077,92797,43891,408,"Lauderdale County, Alabama",Lauderdale County,Alabama,2013
01,077,93096,40309,446,"Lauderdale County, Alabama",Lauderdale County,Alabama,2014
01,077,92596,42577,485,"Lauderdale County, Alabama",Lauderdale County,Alabama,2015
01,077,92318,43427,457,"Lauderdale County, Alabama",Lauderdale County,Alabama,2016
01,077,92538,45352,490,"Lauderdale County, Alabama",Lauderdale County,Alabama,2017
01,077,92387,49014,435,"Lauderdale County, Alabama",Lauderdale County,Alabama,2018
01,077,92729,46632,461,"Lauderdale County, Alabama",Lauderdale County,Alabama,2019
01,077,94043,50218,586,"Lauderdale County, Alabama",Lauderdale County,Alabama,2021
01,077,95878,59461,583,"Lauderdale County, Alabama",Lauderdale County,Alabama,2022
01,081,118664,35203,437,"Lee County, Alabama",Lee County,Alabama,2005
01,081,125781,38398,454,"Lee County, Alabama",Lee County,Alabama,2006
01,081,130516,39355,477,"Lee County, Alabama",Lee County,Alabama,2007
01,081,133010,41787,505,"Lee County, Alabama",Lee County,Alabama,2008
01,081,135883,36925,511,"Lee County, Alabama",Lee County,Alabama,2009
01,081,140780,39381,534,"Lee County, Alabama",Lee County,Alabama,2010
01,081,143468,42965,559,"Lee County, Alabama",Lee County,Alabama,2011
01,081,147257,45043,631,"Lee County, Alabama",Lee County,Alabama,2012
01,081,150933,46068,617,"Lee County, Alabama",Lee County,Alabama,2013
01,081,154255,39932,591,"Lee County, Alabama",Lee County,Alabama,2014
01,081,156993,46589,621,"Lee County, Alabama",Lee County,Alabama,2015
01,081,158991,48056,636,"Lee County, Alabama",Lee County,Alabama,2016
01,081,161604,52943,666,"Lee County, Alabama",Lee County,Alabama,2017
01,081,163941,46456,645,"Lee County, Alabama",Lee County,Alabama,2018
01,081,164542,53712,655,"Lee County, Alabama",Lee County,Alabama,2019
01,081,177218,52424,759,"Lee County, Alabama",Lee County,Alabama,2021
01,081,180773,58549,791,"Lee County, Alabama",Lee County,Alabama,2022
01,083,67771,38562,351,"Limestone County, Alabama",Limestone County,Alabama,2005
01,083,72446,44201,400,"Limestone County, Alabama",Limestone County,Alabama,2006
01,083,73898,46583,354,"Limestone County, Alabama",Limestone County,Alabama,2007
01,083,76135,45309,410,"Limestone County, Alabama",Limestone County,Alabama,2008
01,083,78572,46065,414,"Limestone County, Alabama",Limestone County,Alabama,2009
01,083,83193,50325,422,"Limestone County, Alabama",Limestone County,Alabama,2010
01,083,85369,46339,421,"Limestone County, Alabama",Limestone County,Alabama,2011
01,083,87654,47999,445,"Limestone County, Alabama",Limestone County,Alabama,2012
01,083,88845,48639,422,"Limestone County, Alabama",Limestone County,Alabama,2013
01,083,90787,49672,424,"Limestone County, Alabama",Limestone County,Alabama,2014
01,083,91663,55009,445,"Limestone County, Alabama",Limestone County,Alabama,2015
01,083,92753,50872,469,"Limestone County, Alabama",Limestone County,Alabama,2016
01,083,94402,55817,446,"Limestone County, Alabama",Limestone County,Alabama,2017
01,083,96174,67000,502,"Limestone County, Alabama",Limestone County,Alabama,2018
01,083,98915,63695,543,"Limestone County, Alabama",Limestone County,Alabama,2019
01,083,107517,66796,613,"Limestone County, Alabama",Limestone County,Alabama,2021
01,083,110900,84220,779,"Limestone County, Alabama",Limestone County,Alabama,2022
01,089,290875,50504,474,"Madison County, Alabama",Madison County,Alabama,2005
01,089,304307,51359,462,"Madison County, Alabama",Madison County,Alabama,2006
01,089,312734,51931,523,"Madison County, Alabama",Madison County,Alabama,2007
01,089,319510,55096,499,"Madison County, Alabama",Madison County,Alabama,2008
01,089,327744,57617,542,"Madison County, Alabama",Madison County,Alabama,2009
01,089,335988,53539,525,"Madison County, Alabama",Madison County,Alabama,2010
01,089,340111,54444,563,"Madison County, Alabama",Madison County,Alabama,2011
01,089,343080,56839,586,"Madison County, Alabama",Madison County,Alabama,2012
01,089,346892,58076,608,"Madison County, Alabama",Madison County,Alabama,2013
01,089,350299,58339,575,"Madison County, Alabama",Madison County,Alabama,2014
01,089,353089,58636,624,"Madison County, Alabama",Madison County,Alabama,2015
01,089,356967,60503,658,"Madison County, Alabama",Madison County,Alabama,2016
01,089,361046,62312,657,"Madison County, Alabama",Madison County,Alabama,2017
01,089,366519,63111,706,"Madison County, Alabama",Madison County,Alabama,2018
01,089,372909,67930,720,"Madison County, Alabama",Madison County,Alabama,2019
01,089,395211,78525,846,"Madison County, Alabama",Madison County,Alabama,2021
01,089,403565,80123,914,"Madison County, Alabama",Madison County,Alabama,2022
01,095,84662,33722,325,"Marshall County, Alabama",Marshall County,Alabama,2005
01,095,87185,37030,334,"Marshall County, Alabama",Marshall County,Alabama,2006
01,095,87644,34153,347,"Marshall County, Alabama",Marshall County,Alabama,2007
01,095,88484,35205,433,"Marshall County, Alabama",Marshall County,Alabama,2008
01,095,90399,37284,408,"Marshall County, Alabama",Marshall County,Alabama,2009
01,095,93235,39343,402,"Marshall County, Alabama",Marshall County,Alabama,2010
01,095,94166,39245,422,"Marshall County, Alabama",Marshall County,Alabama,2011
01,095,94776,36197,410,"Marshall County, Alabama",Marshall County,Alabama,2012
01,095,94760,38116,422,"Marshall County, Alabama",Marshall County,Alabama,2013
01,095,94636,33446,410,"Marshall County, Alabama",Marshall County,Alabama,2014
01,095,94725,40525,444,"Marshall County, Alabama",Marshall County,Alabama,2015
01,095,95157,42362,450,"Marshall County, Alabama",Marshall County,Alabama,2016
01,095,95548,41476,437,"Marshall County, Alabama",Marshall County,Alabama,2017
01,095,96109,47528,507,"Marshall County, Alabama",Marshall County,Alabama,2018
01,095,96774,49467,443,"Marshall County, Alabama",Marshall County,Alabama,2019
01,095,98228,50191,507,"Marshall County, Alabama",Marshall County,Alabama,2021
01,095,99423,52678,512,"Marshall County, Alabama",Marshall County,Alabama,2022
01,097,393585,36402,427,"Mobile County, Alabama",Mobile County,Alabama,2005
01,097,404157,38686,468,"Mobile County, Alabama",Mobile County,Alabama,2006
01,097,404406,37391,479,"Mobile County, Alabama",Mobile County,Alabama,2007
01,097,406309,41065,506,"Mobile County, Alabama",Mobile County,Alabama,2008
01,097,411721,40047,535,"Mobile County, Alabama",Mobile County,Alabama,2009
01,097,413277,39998,506,"Mobile County, Alabama",Mobile County,Alabama,2010
01,097,412577,42372,553,"Mobile County, Alabama",Mobile County,Alabama,2011
01,097,413936,39691,567,"Mobile County, Alabama",Mobile County,Alabama,2012
01,097,414079,42944,586,"Mobile County, Alabama",Mobile County,Alabama,2013
01,097,415123,43642,611,"Mobile County, Alabama",Mobile County,Alabama,2014
01,097,415395,42699,612,"Mobile County, Alabama",Mobile County,Alabama,2015
01,097,414836,45744,605,"Mobile County, Alabama",Mobile County,Alabama,2016
01,097,413955,46023,633,"Mobile County, Alabama",Mobile County,Alabama,2017
01,097,413757,43061,633,"Mobile County, Alabama",Mobile County,Alabama,2018
01,097,413210,49639,639,"Mobile County, Alabama",Mobile County,Alabama,2019
01,097,413073,49721,700,"Mobile County, Alabama",Mobile County,Alabama,2021
01,097,411411,54300,738,"Mobile County, Alabama",Mobile County,Alabama,2022
01,101,209374,40401,462,"Montgomery County, Alabama",Montgomery County,Alabama,2005
01,101,223571,41340,492,"Montgomery County, Alabama",Montgomery County,Alabama,2006
01,101,225791,41143,511,"Montgomery County, Alabama",Montgomery County,Alabama,2007
01,101,224810,43557,553,"Montgomery County, Alabama",Montgomery County,Alabama,2008
01,101,224119,41452,567,"Montgomery County, Alabama",Montgomery County,Alabama,2009
01,101,229844,41946,568,"Montgomery County, Alabama",Montgomery County,Alabama,2010
01,101,232032,44185,543,"Montgomery County, Alabama",Montgomery County,Alabama,2011
01,101,230149,41807,588,"Montgomery County, Alabama",Montgomery County,Alabama,2012
01,101,226659,44675,595,"Montgomery County, Alabama",Montgomery County,Alabama,2013
01,101,226189,43346,616,"Montgomery County, Alabama",Montgomery County,Alabama,2014
01,101,226519,42477,643,"Montgomery County, Alabama",Montgomery County,Alabama,2015
01,101,226349,45395,634,"Montgomery County, Alabama",Montgomery County,Alabama,2016
01,101,226646,45724,632,"Montgomery County, Alabama",Montgomery County,Alabama,2017
01,101,225763,49989,661,"Montgomery County, Alabama",Montgomery County,Alabama,2018
01,101,226486,53117,682,"Montgomery County, Alabama",Montgomery County,Alabama,2019
01,101,227434,50385,711,"Montgomery County, Alabama",Montgomery County,Alabama,2021
01,101,226361,57509,738,"Montgomery County, Alabama",Montgomery County,Alabama,2022
01,103,112005,41144,405,"Morgan County, Alabama",Morgan County,Alabama,2005
01,103,115237,38276,402,"Morgan County, Alabama",Morgan County,Alabama,2006
01,103,115050,42990,382,"Morgan County, Alabama",Morgan County,Alabama,2007
01,103,115959,46363,431,"Morgan County, Alabama",Morgan County,Alabama,2008
01,103,117293,38890,421,"Morgan County, Alabama",Morgan County,Alabama,2009
01,103,119626,45513,434,"Morgan County, Alabama",Morgan County,Alabama,2010
01,103,119953,43590,416,"Morgan County, Alabama",Morgan County,Alabama,2011
01,103,120395,45051,430,"Morgan County, Alabama",Morgan County,Alabama,2012
01,103,119787,43169,463,"Morgan County, Alabama",Morgan County,Alabama,2013
01,103,119607,44708,460,"Morgan County, Alabama",Morgan County,Alabama,2014
01,103,119565,47229,452,"Morgan County, Alabama",Morgan County,Alabama,2015
01,103,119012,44378,472,"Morgan County, Alabama",Morgan County,Alabama,2016
01,103,118818,48563,443,"Morgan County, Alabama",Morgan County,Alabama,2017
01,103,119089,53260,536,"Morgan County, Alabama",Morgan County,Alabama,2018
01,103,119679,54338,518,"Morgan County, Alabama",Morgan County,Alabama,2019
01,103,123668,55286,500,"Morgan County, Alabama",Morgan County,Alabama,2021
01,103,124211,62201,673,"Morgan County, Alabama",Morgan County,Alabama,2022
01,115,72100,48349,364,"St. Clair County, Alabama",St. Clair County,Alabama,2005
01,115,65096,47274,482,"St. Clair County, Alabama",St. Clair County,Alabama,2006
01,115,76609,50829,422,"St. Clair County, Alabama",St. Clair County,Alabama,2007
01,115,79577,48143,443,"St. Clair County, Alabama",St. Clair County,Alabama,2008
01,115,81895,42327,455,"St. Clair County, Alabama",St. Clair County,Alabama,2009
01,115,83761,48316,503,"St. Clair County, Alabama",St. Clair County,Alabama,2010
01,115,84398,47500,456,"St. Clair County, Alabama",St. Clair County,Alabama,2011
01,115,85237,51859,553,"St. Clair County, Alabama",St. Clair County,Alabama,2012
01,115,86308,53803,532,"St. Clair County, Alabama",St. Clair County,Alabama,2013
01,115,86697,50146,513,"St. Clair County, Alabama",St. Clair County,Alabama,2014
01,115,87074,54484,534,"St. Clair County, Alabama",St. Clair County,Alabama,2015
01,115,88019,60158,546,"St. Clair County, Alabama",St. Clair County,Alabama,2016
01,115,88199,50934,531,"St. Clair County, Alabama",St. Clair County,Alabama,2017
01,115,88690,56602,634,"St. Clair County, Alabama",St. Clair County,Alabama,2018
01,115,89512,67487,797,"St. Clair County, Alabama",St. Clair County,Alabama,2019
01,115,92748,60433,602,"St. Clair County, Alabama",St. Clair County,Alabama,2021
01,115,93932,70301,612,"St. Clair County, Alabama",St. Clair County,Alabama,2022
01,117,169822,60964,594,"Shelby County, Alabama",Shelby County,Alabama,2005
01,117,178182,66300,622,"Shelby County, Alabama",Shelby County,Alabama,2006
01,117,182113,66391,601,"Shelby County, Alabama",Shelby County,Alabama,2007
01,117,187784,71675,671,"Shelby County, Alabama",Shelby County,Alabama,2008
01,117,192503,64371,675,"Shelby County, Alabama",Shelby County,Alabama,2009
01,117,195828,65673,696,"Shelby County, Alabama",Shelby County,Alabama,2010
01,117,197936,65815,740,"Shelby County, Alabama",Shelby County,Alabama,2011
01,117,200941,65728,750,"Shelby County, Alabama",Shelby County,Alabama,2012
01,117,204180,67800,767,"Shelby County, Alabama",Shelby County,Alabama,2013
01,117,206655,67754,765,"Shelby County, Alabama",Shelby County,Alabama,2014
01,117,208713,70192,746,"Shelby County, Alabama",Shelby County,Alabama,2015
01,117,210622,73647,804,"Shelby County, Alabama",Shelby County,Alabama,2016
01,117,213605,73031,818,"Shelby County, Alabama",Shelby County,Alabama,2017
01,117,215707,71230,884,"Shelby County, Alabama",Shelby County,Alabama,2018
01,117,217702,75614,911,"Shelby County, Alabama",Shelby County,Alabama,2019
01,117,226902,84260,1035,"Shelby County, Alabama",Shelby County,Alabama,2021
01,117,230115,98212,1107,"Shelby County, Alabama",Shelby County,Alabama,2022
01,121,76962,31505,289,"Talladega County, Alabama",Talladega County,Alabama,2005
01,121,80271,33639,319,"Talladega County, Alabama",Talladega County,Alabama,2006
01,121,80255,39297,313,"Talladega County, Alabama",Talladega County,Alabama,2007
01,121,80279,33838,346,"Talladega County, Alabama",Talladega County,Alabama,2008
01,121,80242,36526,344,"Talladega County, Alabama",Talladega County,Alabama,2009
01,121,82110,34488,383,"Talladega County, Alabama",Talladega County,Alabama,2010
01,121,81664,30367,352,"Talladega County, Alabama",Talladega County,Alabama,2011
01,121,81762,31547,362,"Talladega County, Alabama",Talladega County,Alabama,2012
01,121,81096,37719,379,"Talladega County, Alabama",Talladega County,Alabama,2013
01,121,81322,39971,377,"Talladega County, Alabama",Talladega County,Alabama,2014
01,121,80862,34451,356,"Talladega County, Alabama",Talladega County,Alabama,2015
01,121,80103,39393,496,"Talladega County, Alabama",Talladega County,Alabama,2016
01,121,80065,39731,388,"Talladega County, Alabama",Talladega County,Alabama,2017
01,121,79828,40315,385,"Talladega County, Alabama",Talladega County,Alabama,2018
01,121,79978,50147,429,"Talladega County, Alabama",Talladega County,Alabama,2019
01,121,81524,45063,533,"Talladega County, Alabama",Talladega County,Alabama,2021
01,121,80704,56876,514,"Talladega County, Alabama",Talladega County,Alabama,2022
01,125,160947,32991,461,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2005
01,125,171159,37020,452,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2006
01,125,177906,40943,508,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2007
01,125,179448,43645,545,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2008
01,125,184035,41743,528,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2009
01,125,195036,43450,567,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2010
01,125,197211,42056,573,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2011
01,125,198596,41139,541,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2012
01,125,200821,46538,565,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2013
01,125,202212,47531,625,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2014
01,125,203976,49067,588,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2015
01,125,206102,47787,627,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2016
01,125,207811,52313,647,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2017
01,125,208911,54459,653,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2018
01,125,209355,52243,691,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2019
01,125,227007,56559,728,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2021
01,125,236780,61097,772,"Tuscaloosa County, Alabama",Tuscaloosa County,Alabama,2022
02,020,266281,61217,810,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2005
02,020,278700,63656,864,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2006
02,020,279671,68726,910,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2007
02,020,279243,75637,914,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2008
02,020,286174,72832,978,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2009
02,020,293227,72128,933,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2010
02,020,295570,72813,978,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2011
02,020,298610,72575,1073,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2012
02,020,300950,79045,1094,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2013
02,020,301010,76337,1155,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2014
02,020,298695,78662,1156,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2015
02,020,298192,85634,1194,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2016
02,020,294356,79166,1164,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2017
02,020,291538,83648,1138,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2018
02,020,288000,82716,1156,"Anchorage Municipality, Alaska",Anchorage Municipality,Alaska,2019
